Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript
Monte Carlo Beeline 3,Monte Carlo Barricade,Two,Normal,78,510095,1,1B 1A G 2C 2D G 18B 7C G 13D 11B G 13C 18D G 19D 1D G 14A 5B G 17A 3B G 18C 18A G 9B 19C G 5A 6C G 14D 15D G 9A 13B G 15A 8D G 15B 10D G 10C 16B G 11B 10B G 5B 4B G 3C 17A G 18D 15D G 6A 17A G 19A 3C G 8D 10A G 18A 16B G 17B 20D G 13B 6D G
Monte Carlo Beeline 3,Monte Carlo Tree Search,One,Normal,78,510317,1,1B 1A G 18B 7B G 6B 15A G 20C 1D G 17D 13D G 6C 18A G 18D 5B G 5C 5A G 9A 18C G 4A 8D G 13B 5D G 3C 8C G 8A 12B G 7D 4C G 7A 7D G 3D 4B G 10C 5B G 14B 9A G 9C 8B G 1C 10C G 7C 4A G 15D 18D G 13B 4D G 13D 13B G 9B 10C G 20A 12C G
Monte Carlo Barricade,Monte Carlo Beeline 3,Two,Normal,84,530500,78,20C 13C G 16D 6D G 18B 19B G 3A 15C G 2A 2B G 2C 19A G 3D 19D G 12A 8A G 9A 14A G 13D 14D G 13B 10B G 11C 14C G 19A 18D G 15B 20C G 14D 19D G 19D 15D G 14C 19D G 2C 14C G 14C 10B G 19D 20C G 14C 10B G 19D 14C G 2D 19C G 13C 19A G 14D 16D G 19D 14D G 13B 14D G 3D 13B G
Monte Carlo Barricade,Monte Carlo Tree Search,Two,Normal,84,538149,7,2D 16A G 12A 12B G 8B 13D G 6A 6B G 6C 15B G 3C 15A G 11A 15C G 13A 13B G 10A 10C G 14D 14B G 5D 9D G 3C 9A G 13C 9C G 10B 6B G 7D 18A G 14D 11D G 8C 9C G 17D 11D G 11D 13D G 16A 5A G 5D 10B G 15B 15A G 5D 12D G 19C 7C G 3D 8D G 3C 13B G 8C 13D G 8B 3A G
Monte Carlo Beeline 4,Monte Carlo Barricade,Two,Normal,84,539926,19,5D 5B G 16D 1C G 20C 8D G 6C 5C G 11D 1A G 16C 15C G 1B 2A G 12B 18D G 6B 19C G 9A 12D G 17B 17A G 11B 17D G 7B 4A G 18C 12C G 12C 8B G 18B 14D G 11D 6A G 6A 7C G 11A 11B G 3C 12D G 6D 17C G 16D 12D G 6D 11C G 6A 11A G 1B 17A G 11B 12D G 16C 1D G 6A 6C G
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,90,574152,67,17D 19D G 6A 20D G 15B 6B G 15A 14D G 3B 18A G 20B 11D G 15C 16A G 11C 16B G 9C 8D G 7D 2A G 7C 5C G 5D 1D G 1B 8C G 13B 3D G 7A 10A G 4A 13A G 18C 6D G 5D 9C G 16B 4C G 1C 14A G 3D 10C G 3C 2B G 3D 5C G 4A 3B G 12A 3C G 4A 2B G 13C 10A G 15D 8B G 4B 15B G 10D 18C G
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,150,971176,1,1B 16A G 4D 20A G 10D 5C G 6A 5A G 17B 17A G 15A 17D G 7D 12B G 19A 14D G 12D 10A G 5D 3D G 12A 18C G 13D 15D G 13C 10B G 10C 13A G 8A 18A G 16B 9D G 14B 15A G 11D 14C G 15B 18D G 16D 17D G 7D 8B G 18C 10D G 20A 8C G 16A 20D G 10D 11C G 10A 15B G 1A 6C G 15C 15B G 15B 11D G 10B 15B G 15B 5C G 4C 15D G 10D 10A G 6C 15B G 15B 6A G 10B 20B G 10D 6C G 10B 14C G 15B 15A G 15B 14B G 14B 10B G 10B 14A G 20C 10B G 17C 20C G 10D 5C G 6C 1C G 5A 6A G 6C 3B G 18C 15A G 1D 9B G
Random,Barricade,Two,Normal,48,170,45,12B 18C G 12A 20A G 18A 7D G 8C 9A G 9C 4D G 9B 15A G 8D 13B G 9D 18D G 18D 18B G 13C 6D G 2D 13A G 7B 1B G 1A 7C G 14D 12B G 20D 14A G 14B 14C G
Barricade,Random,One,Normal,54,164,70,18C 1C G 12D 1A G 6D 17D G 5B 2D G 5A 1D G 11B 1B G 4B 9A G 16C 2B G 2A 19D G 10B 2C G 3D 17C G 19A 8C G 8A 17C G 6B 19B G 19C 20B G 10D 14D G 20A 15D G 12C 15A G
Deep Beeline,Random,One,Normal,57,22053,70,18C 5C G 4A 15C G 6A 6C G 15D 6D G 8C 7A G 7D 7B G 12A 7D G 16C 1A G 8D 1C G 20A 3B G 16B 16C G 12D 10A G 2A 7C G 9A 3C G 17C 1C G 5A 16D G 13C 15B G 4A 20B G 2B 15D G
Random,Deep Beeline,Two,Normal,54,24592,65,17B 11A G 5B 9C G 14A 15D G 14C 10A G 8B 6D G 15B 11C G 17D 9B G 4B 19D G 13A 13D G 16A 9D G 1C 8A G 18A 20A G 13A 18D G 19A 14A G 19B 12A G 7A 13A G 7D 3A G 3D 8B G
Barricade,Deep Beeline,One,Normal,57,24999,18,5C 5D G 12A 5A G 10C 1A G 1B 2B G 5B 1C G 20C 6D G 2D 17B G 4D 4B G 4A 15C G 16A 3C G 14A 17A G 17D 18B G 16B 18A G 8B 17C G 14D 18D G 9B 19C G 11C 19A G 7A 17C G 17C 5D G
Deep Beeline,Barricade,One,Normal,69,27653,70,18C 18B G 18A 15B G 19D 15A G 10D 6C G 20D 6A G 1D 16B G 17C 16A G 17A 9A G 5A 13A G 9B 13C G 3C 4D G 9D 14B G 7A 7B G 7C 8C G 2C 13B G 10C 2D G 4B 1C G 13A 11A G 11C 12B G 18D 3D G 2A 1C G 12B 3B G 3B 15A G
Monte Carlo Beeline 3,Random,One,Normal,39,128064,1,1B 16C G 5A 13A G 4A 9B G 10C 8D G 1C 5B G 4B 15D G 15B 2A G 1D 3B G 3A 20D G 16A 18D G 6B 4B G 19B 19D G 19A 17D G
Random,Monte Carlo Beeline 3,Two,Normal,48,139026,62,16C 9A G 13D 19A G 6B 1A G 5A 13C G 4D 7C G 14B 7B G 11C 7A G 13B 19A G 8A 10C G 6D 5D G 11B 15A G 12A 12B G 20B 10A G 10D 6C G 20C 18A G 17A 12B G
Barricade,Monte Carlo Beeline 3,Two,Normal,48,141735,18,5C 14D G 3B 3A G 4B 16A G 3C 2B G 8D 2A G 19B 2C G 2D 11C G 9A 4D G 14C 19A G 20B 11A G 9D 7B G 9C 14B G 11D 7D G 7A 14B G 15B 6A G 15C 1A G
Deep Beeline,Monte Carlo Beeline 3,Two,Normal,36,147751,70,18C 10C G 19A 11A G 15D 17B G 5A 11B G 5B 1A G 9C 2D G 13C 4C G 9B 16D G 14C 14D G 14A 15C G 6B 7A G 18D 2A G
Monte Carlo Barricade,Random,One,Normal,45,157597,15,4D 17A G 8B 3D G 7C 19D G 12C 11A G 15D 11C G 20D 15C G 8A 19B G 8B 14C G 12A 7D G 1D 14B G 9B 13B G 9D 20B G 9B 6C G 1C 1A G 5D 15B G
Monte Carlo Tree Search,Random,One,Normal,48,158023,73,19B 6D G 20B 5B G 10B 4A G 1B 2A G 14B 7C G 18D 15D G 12C 8C G 20C 7D G 17A 13B G 8B 17D G 13A 20B G 12A 9B G 17B 16A G 16C 2D G 1D 4A G 12B 18B G
Monte Carlo Beeline 3,Barricade,One,Normal,54,163420,14,4C 11B G 4A 16A G 19C 9D G 5D 6D G 7C 6A G 1C 7B G 1A 1B G 1D 18B G 6B 11D G 11C 13B G 13A 15C G 19B 3C G 18C 12A G 17C 2C G 3B 8A G 9D 8D G 3A 4B G 12B 20A G
Monte Carlo Beeline 3,Deep Beeline,One,Normal,42,163660,15,4D 5D G 15A 1B G 6A 18B G 4B 19B G 20D 20C G 19A 18D G 16B 17B G 16A 3B G 18C 18A G 10B 1D G 13C 17D G 8D 3A G 13B 11A G 8A 13A G
Random,Monte Carlo Tree Search,Two,Normal,51,167644,40,11A 19A G 17D 5B G 17B 8C G 9B 7A G 2C 1B G 4B 13D G 1D 5A G 19D 12A G 16C 12C G 13B 15B G 11C 15C G 15A 3B G 11C 6C G 13C 3C G 9D 1C G 17D 14B G 16A 12B G
Monte Carlo Beeline 4,Random,One,Normal,45,167787,32,9A 8C G 2D 2B G 18D 11B G 10B 2C G 7B 8C G 6C 16A G 7D 16C G 14C 19C G 4B 5D G 10C 18B G 18A 11B G 20D 4A G 11C 17C G 17C 4C G 4A 20C G
Random,Monte Carlo Beeline 4,Two,Normal,48,168139,50,13C 2C G 4A 19A G 5C 14A G 2B 13A G 11A 9A G 17C 7C G 13C 2B G 14D 8D G 3B 13B G 15D 17D G 5C 9D G 4A 10A G 17D 3D G 16A 1C G 20D 14B G 9C 12A G
Deep Beeline,Monte Carlo Barricade,Two,Normal,48,174057,70,18C 18A G 8D 16A G 11A 6C G 1B 15C G 17A 9A G 17D 15D G 19D 3A G 4A 13A G 12C 12D G 14D 1A G 3B 14C G 10B 14A G 19B 7C G 2A 20B G 2D 7D G 3C 19B G
Monte Carlo Beeline 4,Deep Beeline,One,Normal,45,177737,13,4B 11B G 16B 13A G 18B 6A G 3A 4D G 2B 7B G 19B 20B G 15B 16C G 9A 5B G 13A 5C G 1D 13B G 4A 1B G 19A 4C G 5B 17A G 1A 17D G 10C 10A G
Random,Monte Carlo Barricade,Two,Normal,58,196358,65,17B 17C G 5B 17B G 2B 2A G 18C 3D G 17D 8D G 3A 13D G 9B 8A G 12C 5A G 9C 19A G 5C 13A G 11B 20B G 9A 13C G 20D 14D G 5D 10A G 16A 12B G 6A 3B G 15A 6C G 5C 10A G 13D 19A G 10D
Monte Carlo Barricade,Barricade,One,Normal,57,197092,12,4A 5D G 4B 5A G 16A 4C G 4D 17A G 15A 5B G 5C 1B G 6C 1A G 2B 13D G 12C 6A G 12A 9C G 13B 13A G 20D 10A G 9B 14B G 19A 17D G 20A 1C G 3A 7A G 12D 1D G 8C 19D G 19C 12A G
Barricade,Monte Carlo Beeline 4,Two,Normal,63,201650,41,11B 7B G 2A 2B G 2C 3B G 19B 2D G 3A 14D G 7C 4B G 7A 7B G 16A 12A G 17C 16D G 19B 16B G 16C 4D G 5D 8A G 10C 1A G 18B 1D G 4B 14B G 4C 13B G 2C 15B G 8B 8A G 11A 20A G 20B 10C G 8A 17D G
Monte Carlo Barricade,Deep Beeline,One,Normal,54,202030,4,2A 18C G 3B 3A G 9B 2B G 18B 4C G 1A 18D G 7D 10D G 10B 5A G 20C 4D G 19C 9A G 13A 19B G 16B 14C G 19A 9C G 6D 16D G 11D 16C G 11C 8A G 15A 7C G 20D 8A G 7B 5C G
Barricade,Monte Carlo Tree Search,Two,Normal,63,207329,70,18C 11C G 3A 3B G 3C 8D G 20B 3D G 8A 2C G 19D 2A G 7D 14A G 19A 16A G 11B 20D G 16C 11D G 13A 8C G 11A 14C G 14D 12B G 11A 4A G 9C 9B G 6B 1C G 11D 20C G 10B 10C G 18A 1D G 16A 1C G 9C 2C G
Deep Beeline,Monte Carlo Beeline 4,Two,Normal,54,208354,18,5C 2C G 13D 3B G 1B 6D G 20A 1A G 20C 19A G 3A 7D G 19D 18A G 2D 13C G 6B 18D G 8B 19C G 1C 8B G 11D 8A G 8D 12C G 4D 9D G 12A 13D G 7C 17B G 14B 11D G 11A 9B G
Barricade,Monte Carlo Barricade,Two,Normal,66,216412,70,18C 18A G 8D 8A G 13B 13C G 17C 3C G 13A 9D G 5B 5A G 1B 17D G 5C 4B G 9A 6D G 1D 17B G 6C 4D G 11C 1A G 12B 11A G 3D 1C G 14A 4C G 10C 12C G 20A 17A G 17C 2A G 10B 18B G 10C 13B G 9C 14C G 10D 7D G
Monte Carlo Beeline 4,Barricade,One,Normal,75,246716,61,16B 18C G 16A 17C G 8C 8A G 3D 19D G 3A 3B G 3C 4B G 2B 2A G 12B 2C G 14A 20A G 14C 7A G 4C 19B G 7B 11B G 1B 1A G 11C 10A G 19C 11A G 1D 20C G 19D 13A G 12B 6A G 20C 18D G 1D 15A G 6C 12B G 13C 6C G 7C 12B G 8D 2B G 19B 7B G
Deep Beeline,Monte Carlo Tree Search,Two,Normal,69,263811,41,11B 8A G 4B 11A G 9B 18B G 13D 19B G 20B 19A G 2D 3B G 5B 2B G 15D 19C G 17B 1A G 8C 1B G 20A 1C G 5A 2C G 15B 13B G 5C 17D G 5D 6C G 2B 7D G 7D 12B G 3C 15C G 10A 8D G 19D 6C G 10D 5C G 19D 10A G 10C 3A G
Monte Carlo Tree Search,Deep Beeline,One,Normal,69,268730,43,11D 18C G 4B 3A G 5B 7C G 15C 12D G 1D 20A G 10A 17B G 20B 16A G 13B 4D G 10B 12B G 7D 19D G 14D 8C G 6A 8A G 4C 14A G 14B 19C G 9D 14A G 1C 9C G 1A 1C G 6D 3A G 2C 16D G 16D 9A G 15B 16D G 16D 17C G 17C 4A G
Monte Carlo Tree Search,Barricade,One,Normal,87,294724,43,11D 18C G 11A 9B G 7D 7A G 12B 20B G 1C 1A G 6D 17C G 8A 2D G 6A 12A G 5C 16A G 6C 20D G 5D 19A G 20C 14D G 3D 15B G 3A 11D G 3B 14C G 15A 15D G 11D 1D G 13B 9B G 5A 12B G 18D 19C G 4D 1C G 12B 19D G 10A 13D G 12B 4D G 8A 7D G 6D 14A G 5D 18B G 15A 5D G 15C 2B G
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,57,361460,43,11D 1A G 12B 7D G 2B 7A G 14B 18C G 5A 13D G 9B 13C G 1C 1A G 1D 7C G 2D 11B G 13B 10A G 12D 10B G 20A 8B G 6D 16A G 20C 18B G 8D 3A G 3C 17C G 16D 9A G 10B 20D G 10D 14B G
Monte Carlo Tree Search,Monte Carlo Barricade,One,Normal,66,430967,0,1A 18A G 4A 14D G 10A 15D G 14A 9D G 17C 9A G 11A 7A G 18B 12D G 11D 8B G 10A 19B G 7D 14C G 1B 7C G 2D 13C G 20B 2A G 3D 2C G 19A 19D G 8C 2C G 12C 12B G 18A 19A G 8A 14A G 18A 5D G 8B 13A G 15C 17B G
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,66,432118,43,11D 1B G 20C 19B G 7D 3B G 10A 19D G 16A 19A G 10D 15D G 10B 8A G 15A 3A G 13D 13A G 14D 6C G 13C 18A G 4D 8D G 19C 3D G 3C 7C G 17D 18C G 12C 19D G 12B 8C G 3B 3A G 3A 3B G 19A 3A G 19B 3B G 13B 8D G
Monte Carlo Tree Search,Monte Carlo Beeline 3,Two,Normal,76,470834,7,2D 19B G 13C 10D G 20C 3C G 2B 18D G 7D 19C G 8B 3B G 9B 2C G 7A 16D G 17B 10C G 5D 17C G 4A 5A G 14B 5B G 7C 12D G 17A 12B G 9A 14C G 12A 14A G 14A 7B G 7A 7C G 7D 2C G 7A 7D G 9A 7A G 7A 15D G 7D 7A G 7A 5A G 2D 9A G 3C
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,73,473179,15,4D 8C G 4B 16B G 13D 13A G 8A 14A G 19D 14B G 10D 5A G 1D 1A G 16A 20A G 9B 14D G 6D 7C G 1C 18A G 7A 18D G 11A 6C G 2D 15C G 6A 16C G 11D 12D G 7B 8D G 18A 19C G 5A 10D G 3A 14A G 1C 16D G 14D 9C G 9B 5B G 1C 4D G 5A
Monte Carlo Beeline 4,Monte Carlo Tree Search,One,Normal,75,482971,76,20A 19A G 10A 10B G 7A 16D G 6D 9B G 11D 14C G 11A 13D G 12A 13A G 4A 17A G 17B 16B G 4A 11B G 18D 18A G 9C 14A G 13B 2A G 3B 7D G 12B 5D G 2A 5B G 14D 3C G 18A 3D G 13D 14B G 19A 10B G 12D 14B G 1D 12B G 10B 16A G 18B 13D G 17D 2B G
Monte Carlo Beeline 4,Monte Carlo Barricade,Two,Normal,81,530384,76,20A 20B G 15B 5D G 11D 1C G 12D 6C G 5C 5A G 14C 10D G 10A 10C G 7D 19A G 2D 19C G 2A 17C G 17D 11C G 17A 9D G 14D 4A G 7D 2B G 3D 12D G 8A 9B G 18A 1A G 6D 3C G 9C 1B G 8B 2D G 10A 10C G 7A 14B G 3A 14A G 7C 10A G 2D 12D G 13A 19A G 19A 19C G
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,84,546379,7,2D 2B G 12C 3A G 9D 2C G 19C 7D G 15D 3D G 8C 2D G 19A 14C G 15A 14B G 20D 20B G 20C 5C G 19D 1D G 20A 16B G 19B 10A G 17B 12D G 13C 16A G 10D 18B G 10C 11D G 6B 6C G 15D 1B G 12C 4A G 8D 20C G 1B 5D G 19B 15A G 15B 5C G 7C 1B G 10D 1A G 4D 12A G 6B 1A G
Monte Carlo Barricade,Monte Carlo Beeline 4,Two,Normal,90,579491,20,6A 11A G 16B 11B G 8A 2C G 14A 19D G 7D 12A G 13B 9A G 5D 8C G 10D 12C G 12B 19A G 9D 14B G 19C 13B G 18D 13C G 18B 13D G 18C 17A G 18A 15D G 4A 4D G 8B 10B G 14D 19D G 10C 17B G 9D 9A G 9A 9D G 9D 10C G 18A 9D G 16D 14B G 18A 9D G 18C 14B G 14B 9D G 16B 4D G 10C 9C G 8C 15A G
Monte Carlo Barricade,Monte Carlo Beeline 3,One,Normal,111,714912,77,20B 17D G 14C 14A G 5B 5A G 19B 19D G 16C 11A G 1C 18D G 11C 7B G 20C 5D G 1A 19C G 13C 2C G 7A 7C G 2D 2A G 12A 1D G 7D 2B G 6A 9A G 12B 13A G 13B 6B G 6C 15B G 6A 13D G 13D 13A G 13A 19C G 19C 6A G 16B 1C G 6C 16A G 13B 6B G 19C 6A G 3B 19C G 6B 6A G 2A 19C G 19C 6A G 6A 7B G 6D 15B G 2C 17B G 7A 13B G 9B 7C G 12A 11D G 2A 18C G
Monte Carlo Beeline 3,Monte Carlo Barricade,One,Normal,114,724828,10,3C 5C G 2A 1A G 19A 3B G 14A 5A G 13C 4C G 18D 4B G 4D 20A G 4A 16A G 11A 16B G 17A 17C G 17D 18B G 12D 7C G 17B 8C G 16D 16A G 6D 16D G 12C 7B G 12A 18C G 6B 12B G 5A 15D G 12D 6D G 4D 20D G 12C 3C G 13D 16B G 16D 19C G 11C 14A G 16D 8D G 17D 12D G 15B 11C G 17B 4C G 16D 9B G 19B 7A G 12D 12A G 12B 12D G 12D 11A G 17B 4C G 7A 17D G 12D 16C G 5B 11B G
Monte Carlo Barricade,Monte Carlo Tree Search,Two,Normal,144,911384,15,4D 20C G 7B 7A G 14B 2A G 10D 2B G 12B 1A G 8C 18D G 1C 18A G 12C 18B G 17D 12A G 19A 6B G 11A 1D G 17B 16B G 16D 5C G 15B 19B G 16C 17A G 13D 16A G 19B 17C G 15C 13C G 3C 2A G 13D 10C G 19B 20A G 10D 4A G 16B 20B G 2C 19B G 6D 19D G 17B 9C G 18B 15D G 17B 18D G 3C 17B G 20B 19C G 16C 20A G 12D 19B G 16B 19A G 13D 18B G 11A 20B G 19A 19B G 19B 19A G 12D 16B G 19B 20D G 12A 11D G 16B 20A G 3D 14D G 16B 2A G 15A 8D G 16A 10B G 12A 18B G 3B 8C G 15A 2B G
Random,Barricade,Two,Normal,48,26917,22,6C 5D G 6A 19C G 19B 1D G 15B 5C G 14D 10D G 19A 14D G 8B 18D G 10A 8B G 13B 15A G 15C 13D G 17B 20D G 16C 10B G 6C 16A G 16D 14D G 20A 17C G 8C 19C G
Barricade,Random,One,Normal,60,29953,48,13A 4C G 9A 4A G 9D 3C G 1A 1B G 1C 9C G 9C 4D G 13B 14C G 19B 5A G 14D 17A G 14C 8A G 5C 8D G 15B 2A G 7C 3C G 10A 2C G 17B 9C G 17D 7D G 12B 3C G 18B 8C G 12A 20C G 15A 16A G
Random,Deep Beeline,Two,Normal,48,30653,51,13D 5D G 3C 18A G 3B 16D G 18B 8A G 3B 20B G 14A 8B G 14D 3D G 20C 17B G 18D 19A G 7A 12A G 9D 12B G 10A 10B G 18A 19D G 7B 8C G 1A 7D G 20D 8C G
Deep Beeline,Random,One,Normal,54,55372,19,5D 19A G 4A 15B G 11D 20B G 16C 1B G 1A 6D G 7D 12D G 2C 5C G 10B 14D G 13C 19D G 2B 10A G 14A 13A G 19D 11C G 13D 16D G 4A 2D G 8B 7D G 7C 13B G 12C 12B G 18C 17D G
Deep Beeline,Barricade,One,Normal,108,58227,48,13A 12D G 13B 9B G 4D 4A G 9C 11D G 10C 3C G 9A 12A G 11A 14D G 8B 8D G 18D 18A G 19C 17D G 20B 18C G 8A 3D G 2B 2A G 17B 18B G 1A 1B G 3B 18B G 20A 1D G 12B 19D G 1C 19C G 14C 4D G 20C 7D G 5B 8D G 5C 17C G 17C 2C G 3D 18A G 1B 2C G 14C 7D G 3A 2C G 17D 12B G 17B 13A G 9B 8C G 12D 12C G 13D 3D G 19C 13A G 14D 3A G 12D 19C G
Barricade,Deep Beeline,Two,Normal,60,28299,64,17A 17B G 12B 12A G 7D 7A G 4A 4B G 4C 10A G 19C 4D G 7B 15B G 13D 18C G 18A 14A G 6D 9D G 9A 16D G 11C 18D G 9B 11B G 13C 11A G 6A 8A G 1C 18D G 17D 1A G 1D 17D G 5B 1A G 16C 9A G
Random,Monte Carlo Beeline 3,Two,Normal,42,165633,40,11A 13A G 5D 13B G 17C 9B G 10D 9D G 11D 14C G 15D 3D G 3D 2C G 12C 17C G 1C 14A G 8C 19D G 20B 6C G 18B 12D G 18A 17D G 1B 4A G
Monte Carlo Barricade,Random,One,Normal,48,199068,72,19A 8D G 8C 8A G 10B 9A G 11C 3B G 6C 10D G 2D 5D G 18C 7C G 12A 3D G 17B 16B G 18B 12D G 1A 20D G 13C 17A G 11D 7B G 1B 15A G 18C 8C G 7A 3D G
Monte Carlo Tree Search,Random,One,Normal,48,203027,1,1B 13B G 17C 14A G 4C 5C G 15B 2A G 10C 5D G 7A 11A G 20D 10D G 12B 4C G 14B 10D G 9C 15D G 16C 7C G 7A 6B G 20C 16B G 13C 14A G 10C 16B G 3A 18C G
Barricade,Monte Carlo Tree Search,Two,Normal,51,203326,19,5D 5B G 9C 5A G 1B 19A G 12B 4B G 9A 9B G 3A 3B G 3C 10C G 11A 4D G 4A 15C G 20C 8D G 8A 15B G 6B 8B G 12C 10D G 17D 13D G 18C 15D G 9C 6A G 7B 14D G
Barricade,Monte Carlo Beeline 3,Two,Normal,42,147345,70,18C 1C G 15D 1A G 6D 3C G 12A 2D G 3A 16D G 8A 8D G 4D 5B G 20B 7C G 5A 17A G 9C 9A G 15C 20A G 16B 10A G 15B 2B G 10D 14C G
Random,Monte Carlo Barricade,Two,Normal,54,210810,72,19A 20B G 2A 18B G 14A 14B G 7A 15C G 9B 6D G 15A 5D G 3B 4B G 10A 7B G 13C 4C G 11C 4A G 12B 12A G 17C 19B G 3B 10B G 10C 9B G 18A 11C G 1A 19B G 19D 9D G 10B 18D G
Deep Beeline,Monte Carlo Beeline 3,Two,Normal,45,182388,57,15B 19A G 16C 4D G 2A 7C G 15A 9B G 9A 14D G 11C 18C G 18D 17B G 7B 14B G 4B 16B G 16D 13C G 20B 1A G 10C 4C G 7D 5A G 1C 2D G 3A 1B G
Monte Carlo Beeline 3,Random,One,Normal,42,164777,4,2A 16C G 4D 10D G 6A 7C G 5A 19A G 13C 4A G 18B 3C G 13D 4A G 4D 6D G 14C 6B G 5A 19D G 8A 9A G 20C 10B G 3B 8D G 9C 17D G
Random,Monte Carlo Beeline 4,Two,Normal,54,203927,11,3D 3B G 13B 10D G 2B 18B G 2C 9B G 9B 2A G 6A 20D G 2D 1D G 8A 4A G 9A 19A G 16C 18D G 11C 17A G 5A 10A G 2B 2C G 6B 20B G 9A 5B G 17B 15A G 19C 17D G 16C 14A G
Deep Beeline,Monte Carlo Tree Search,Two,Normal,48,234563,19,5D 1C G 16C 3C G 9A 20B G 8C 5B G 20D 1B G 7B 17B G 15A 6B G 8B 10B G 19B 20B G 6A 18B G 3B 14A G 15D 13C G 16D 6C G 19C 19A G 2C 13A G 1C 12A G
Barricade,Monte Carlo Beeline 4,Two,Normal,63,242370,19,5D 5A G 10B 5B G 5C 6D G 13C 6A G 11B 8D G 2B 2A G 3B 19A G 20D 4A G 13B 4B G 4D 15A G 14A 16C G 3C 8C G 8B 11C G 7A 18A G 9C 12B G 12D 9A G 17B 17C G 12A 3A G 13B 16D G 13A 11A G 4B 15C G
Monte Carlo Beeline 3,Barricade,One,Normal,72,242724,79,20D 5D G 20A 17B G 1C 1A G 6D 13A G 12C 2D G 12A 8A G 18A 8B G 17D 7B G 12D 17C G 16A 10B G 6C 18C G 18D 9B G 14A 14D G 2B 11A G 7D 7C G 18D 3D G 2C 3A G 16A 4D G 8C 14D G 4B 4D G 8B 4C G 19C 10B G 6C 20B G 2A 6C G
Deep Beeline,Monte Carlo Barricade,Two,Normal,51,243044,19,5D 5A G 10B 1B G 9C 17B G 1A 6A G 12B 2C G 8A 11B G 8D 3C G 10D 20D G 3A 12A G 19A 4A G 20B 1C G 3D 18C G 16C 16D G 19A 18C G 16C 12C G 1C 11D G 11D 8A G
Barricade,Monte Carlo Barricade,Two,Normal,60,244785,48,13A 8D G 6A 3C G 8A 3B G 16A 3A G 4B 14B G 10A 2B G 13B 14D G 18B 4D G 10D 18D G 18C 14A G 11D 5A G 9C 20B G 15D 7A G 7C 5C G 20D 12A G 11C 1B G 11D 18D G 16A 20C G 12C 18B G 7C 8A G
Monte Carlo Tree Search,Barricade,One,Normal,54,203642,6,2C 20B G 2A 6D G 12C 7D G 3D 11C G 19C 6A G 11B 9B G 13B 1C G 2D 6B G 16D 7C G 11A 4C G 1B 11D G 16C 20D G 16A 3C G 4D 9C G 8D 12D G 9D 4C G 8D 14B G 5A 9A G
Monte Carlo Beeline 4,Deep Beeline,One,Normal,60,263565,70,18C 5D G 1A 19D G 15A 3A G 9D 13C G 2D 14D G 19C 1C G 18B 18A G 11A 14B G 6A 2A G 17B 9A G 7D 7C G 16C 16D G 7D 20A G 16B 12A G 16D 16C G 12D 13D G 8B 17C G 12D 14C G 6A 19C G 9C 13D G
Monte Carlo Beeline 4,Barricade,One,Normal,69,272142,66,17C 12D G 17A 12A G 10A 10B G 10C 7C G 14D 7A G 2D 2A G 1D 1A G 16A 20D G 5D 5A G 11C 13C G 7D 11A G 2C 4D G 18C 3B G 9C 6B G 20B 3C G 1C 15C G 18D 11C G 19D 20B G 20D 13D G 8D 20B G 12B 7A G 17B 13C G 10D 17B G
Monte Carlo Barricade,Deep Beeline,One,Normal,54,197885,56,15A 17D G 8A 19A G 6A 13A G 2D 13C G 2B 17A G 16B 18C G 4B 9C G 19B 3C G 13B 6D G 7B 1C G 5A 8B G 14B 7A G 4C 11B G 2A 6B G 14D 20B G 20A 20C G 18D 7D G 6D 1A G
Monte Carlo Barricade,Barricade,One,Normal,54,176970,20,6A 18D G 6B 7A G 8D 6C G 6D 11D G 9D 7B G 7C 20C G 14A 7D G 15C 20D G 10B 11B G 8C 16D G 12A 8B G 14C 15A G 9D 7B G 9C 12C G 11A 2C G 5C 17D G 4A 14D G 5C 16C G
Monte Carlo Beeline 3,Deep Beeline,One,Normal,39,106479,36,10A 7A G 11C 13A G 14D 10B G 5B 10D G 1B 7D G 16A 4B G 3C 15C G 8D 18C G 14B 12C G 16B 17D G 20A 6C G 20B 19D G 3B 8B G
Monte Carlo Barricade,Monte Carlo Beeline 4,Two,Normal,51,341507,6,2C 14A G 15B 13B G 2D 6D G 18D 13C G 11B 11A G 9B 11C G 16A 1D G 7B 9A G 18A 1C G 19C 10C G 10A 4C G 1B 10B G 15D 5D G 5A 18B G 20A 18C G 8B 10A G 17A 17B G
