Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript
Tile Skipper,Deep Beeline,Two,Normal,48,4658,79,20D 18C 20A 6B 6C 8D 5B 1A 2B 18A 19B 2C 4B 14A 5D 1B 2A 14B 18B 3D 4C 16B 4D 4A 7A 16A 16D 9A 9C 15D 17C 9B
Deep Beeline,Bee Line,One,Normal,57,4853,58,15C 1B 16A 4C 18B 11B 12A 12D 19C 11C 17D 9D 17C 11D 14A 12C 17B 6C 6A 4B 15B 8B 8C 7D 3C 2C 9B 20B 13D 13B 13C 8D 10A 11A 3D 3A 20C 3D
Random,Deep Beeline,Two,Normal,60,4924,45,12B 18D 13C 2B 12D 6B 13A 1D 11C 12C 1B 15C 10B 17C 8D 13B 16C 4B 20B 20A 17D 4C 20D 18C 2A 15A 10D 9D 16D 1C 4A 13B 14C 4D 17A 11B 7B 1B 4D 6C
Random,Kitty Corner,Two,Normal,39,101,73,19B 4A 5A 3B 11B 1A 6A 12A 16B 11A 16A 4D 5B 11D 6D 13C 7C 1D 4B 20D 16B 16C 4C 9D 15A 5D
Random,Tile Skipper,One,Normal,63,103,34,9C 20D 6B 10D 20B 6C 1A 7D 13A 2B 2C 3D 12D 4B 1B 14A 4C 2A 7A 3A 6D 8C 3C 17B 13B 5D 8A 4A 12C 8B 17D 18C 13A 17A 18A 17B 19B 17A 5D 18D 14B 19D
Random,Bee Line,Two,Normal,66,103,16,5A 15A 4C 19B 14B 4D 10D 12B 1C 10A 8D 5B 19D 5D 8A 14C 7A 3C 2B 7C 4B 20D 12C 19D 11A 17D 17C 5B 19D 17A 16D 19D 13C 16A 13A 18D 14A 8D 3D 16B 2A 6B 9C 5A
Tile Skipper,Bee Line,Two,Normal,42,103,79,20D 3B 3C 6B 6C 8B 18A 1A 2B 3A 8D 2C 4B 18C 18B 1B 2A 19B 20B 4C 7A 3C 18D 7D 9A 3D 4A 10C
Kitty Corner,Random,One,Normal,48,103,52,14A 3C 7A 9A 4A 2D 13A 3A 2A 6B 5B 5A 1A 15C 15A 8A 10A 10C 12C 6A 19A 16D 20A 3D 14C 16D 15B 3D 9D 13A 11D 3D
Bee Line,Random,One,Normal,45,103,24,7A 20B 3B 14D 13A 17A 17B 13D 7B 20D 12D 11D 10B 12C 19D 15A 15C 16B 3C 6B 11A 2D 20C 15D 14C 16C 8A 9B 9D 5B
Bee Line,Kitty Corner,One,Normal,36,103,24,7A 17A 12A 20A 16C 18A 13A 14A 11C 8A 3A 19D 14C 2A 1A 20D 11A 1D 1B 14C 10D 8B 18C 15B
Kitty Corner,Bee Line,Two,Normal,45,103,68,18A 6D 15A 13A 8A 6A 19A 3A 2A 19D 6B 1A 8B 15C 14D 2B 13B 6B 1B 13D 1D 7D 20A 13D 12C 16C 11C 3C 12A 7A
Tile Skipper,Random,One,Normal,54,104,79,20D 14B 4A 6B 6C 19D 17D 1A 2B 6A 4C 2C 4B 15A 2D 1B 1C 4C 7C 3B 3C 18A 16B 7A 7B 8B 14B 12D 8D 2D 11B 13A 13C 17D 19B 6B
Tile Skipper,Kitty Corner,One,Normal,45,101,79,20D 1A 2A 6B 6C 3A 8A 5C 5B 13A 18A 2B 2C 1D 13B 3B 3C 1B 2D 4B 4D 18D 1D 7A 7B 9A 19A 7D 12D 13A
Bee Line,Tile Skipper,One,Normal,45,108,68,18A 20D 6B 15A 15D 6C 1A 1D 13B 2B 2C 5A 5C 4B 1B 10C 5D 2A 3D 14D 14B 3C 4C 19C 14A 7A 9A 10A 12A 8B
Kitty Corner,Tile Skipper,Two,Normal,45,108,64,17A 20D 6B 12A 7A 6C 1A 2A 8A 2B 2C 3A 4A 4B 1B 5A 8B 3B 3C 4D 4D 4C 9A 12D 4D 5D 9D 19C 11C 9B
Deep Beeline,Kitty Corner,One,Normal,48,4091,60,16A 11A 6A 13D 19D 1A 5A 12C 13A 4A 9A 10C 9D 11B 4C 14A 12D 11B 1D 4D 19B 5D 1D 9C 17C 15A 5A 3C 12B 1C 9A 7D
Random,Deep Beeline,Two,Normal,54,4387,23,6D 16A 19A 5C 15C 17D 14A 2A 6B 13B 18D 18A 7A 8D 18B 13A 11C 9D 8A 13A 12A 3C 7D 4C 15A 10A 8C 3D 11A 4D 12B 4A 20A 13D 7D 6D
Tile Skipper,Deep Beeline,Two,Normal,54,4468,79,20D 3A 8A 6B 6C 9C 11C 1A 2B 12C 14B 2C 4B 8D 18A 1B 2A 19B 20C 4C 7A 17B 19D 7D 4A 16B 14C 10B 12D 10A 17C 17A 19C 12D 14D 15D
Deep Beeline,Bee Line,Two,Normal,51,4662,8,3A 6D 16A 13C 4C 14B 10B 2B 12B 15A 6B 4D 10D 11A 15D 9B 13B 7B 14C 11C 9A 19B 18B 7A 12D 8A 12C 8B 19A 20C 14A 18C 17D 11D
Kitty Corner,Deep Beeline,Two,Normal,48,4935,20,6A 3A 8B 1A 2A 4B 12B 15A 10A 18A 19D 5A 4A 10C 19A 11A 9A 16C 20A 11C 11C 14A 20B 11B 11D 17C 9D 11B 5D 4C 16B 9C
Deep Beeline,Tile Skipper,One,Normal,54,5011,8,3A 20D 6B 4A 6A 6C 1A 4B 12C 2B 2C 8A 18D 7A 8C 18C 19B 7D 1B 16B 19D 7B 8D 10B 15D 8D 13A 9B 14B 14C 10C 10A 17C 14A 14D 17C
Bee Line,Deep Beeline,Two,Normal,54,5117,15,4D 3A 4A 14A 16C 20A 16A 9A 15D 4B 14C 15C 14B 16D 12B 10A 10B 15A 8C 8A 6B 6C 8B 13A 6A 12A 2D 6D 5C 17D 1C 13D 19A 12D 18B 9A
Deep Beeline,Random,One,Normal,63,5324,60,16A 20D 4D 5A 6B 8D 16C 14B 5B 17A 16D 15A 4A 14A 11D 9A 7A 20A 4D 19B 19A 12B 12B 12C 8B 20C 6D 13A 12D 12B 13C 18C 10B 4D 20B 2A 2D 17B 17C 18A 18B 11C
Kitty Corner,Tile Skipper,Two,Normal,45,100,44,12A 20D 6B 7A 2A 6C 1A 8A 3A 2B 2C 4A 5A 4B 1B 10A 8C 3B 3C 5B 10D 4C 9A 12D 8B 9C 9B 5D 18D 13C
Tile Skipper,Bee Line,Two,Normal,42,103,79,20D 18C 15B 6B 6C 19D 18A 1A 2B 14C 10D 2C 4B 10A 19A 1B 2A 18B 5C 3D 3C 18A 5B 4C 7A 5A 19D 5D
Kitty Corner,Random,One,Normal,42,103,32,9A 18D 13D 4A 5A 14C 15A 1A 6A 16A 1B 11A 4B 6C 8A 9C 11B 7A 18B 9C 9B 11C 15B 6D 14B 18A 2B 2D
Random,Tile Skipper,Two,Normal,45,103,3,1D 20D 6B 7D 4A 6C 1A 3D 18B 2B 2C 12D 9B 4B 1B 3C 4A 2A 7C 12A 12D 7B 10A 5A 15D 14B 19D 12C 8D 14A
Tile Skipper,Random,Two,Normal,45,103,79,20D 18D 17B 6B 6C 18C 17A 1A 2B 2D 20C 2C 4B 13B 7A 1B 2A 3C 7B 3D 4C 18C 10D 4A 8A 17A 9A 9D 10B 7B
Random,Kitty Corner,Two,Normal,39,111,31,8D 13A 8A 16A 9A 3A 2A 15A 18B 1A 6A 19A 3C 1B 1D 12C 4C 8B 3B 9A 8D 6D 1C 7A 4C 13C
Bee Line,Kitty Corner,One,Normal,36,123,38,10C 11A 6A 15D 10A 1A 5A 15C 20D 4A 9A 17C 16D 9D 5C 12D 16A 11D 9B 16C 4D 5B 6C 13B
Kitty Corner,Bee Line,Two,Normal,36,128,72,19A 12A 1A 14A 9A 2D 7A 4A 3A 1C 1D 2A 3B 7C 10D 2B 19C 10A 5C 2C 4B 7B 15A 17D
Bee Line,Random,One,Normal,45,128,24,7A 9A 15C 12D 14A 20D 14C 13A 12C 17C 6D 12A 13D 17B 19B 14D 17D 6C 9D 18A 19C 8A 20C 18D 19C 15A 4C 2B 5A 10D
Tile Skipper,Kitty Corner,Two,Normal,45,126,79,20D 5A 1A 6B 6C 2A 7A 5C 5B 12A 17A 2B 2C 17B 17D 3B 3C 7B 12C 4B 4C 5D 17D 8A 8C 9C 12A 8D 9A 17B
Bee Line,Tile Skipper,Two,Normal,48,125,20,6A 20D 6B 6C 13A 6D 1A 5A 4D 2B 2C 1D 4B 5C 5D 15D 18D 4A 3B 19D 20C 3D 8A 19A 19C 7B 10B 10A 9B 10C 4C 13C
Random,Bee Line,Two,Normal,39,166,53,14B 4D 20D 19A 14A 16C 15A 16A 8A 10D 5C 12C 14B 5A 15C 9B 19B 15B 4B 11C 6A 5B 3C 10B 14D 3B
Deep Beeline,Bee Line,One,Normal,51,4405,60,16A 6D 6A 12C 7A 19D 15C 13D 3B 15A 15D 20C 9B 19A 18D 10B 3D 13C 20A 20B 1B 10A 14A 10C 9D 6B 13B 9C 3C 1D 19D 18B 4D 14C
Kitty Corner,Deep Beeline,Two,Normal,51,4432,12,4A 16A 19B 5A 1A 12C 8B 6A 11A 12D 13B 7A 2A 18A 2B 3A 9A 15D 18D 9B 5B 13C 9D 11B 14C 14B 10B 11D 7D 15C 9D 7A 11C 20C
Deep Beeline,Kitty Corner,One,Normal,51,4446,60,16A 14A 9A 15C 20A 4A 3A 17A 13C 2A 7A 3B 2B 4D 14D 2C 8C 4B 7C 1B 12D 4B 14C 5D 5C 9D 4A 12B 10D 12A 5B 8B 13D 5D
Bee Line,Deep Beeline,Two,Normal,54,4684,49,13B 16A 15D 18A 13A 15B 6D 6B 20A 11C 13C 18C 15C 6C 20B 7C 12B 3B 1B 11B 11A 8A 2C 8B 7D 2A 12C 3D 3A 8C 5D 1A 3D 12C 4C 18B
Deep Beeline,Random,One,Normal,51,4769,60,16A 5C 1B 16B 19B 5D 10A 18C 18B 11B 17D 12B 4A 4D 9B 17C 14B 10B 5D 14C 6D 11B 14A 9A 12D 2C 15C 13A 8D 5C 2A 3D 13B 2D
Random,Deep Beeline,Two,Normal,63,4812,43,11D 16A 4B 14C 9A 14A 16C 10C 9A 13A 10D 15A 5D 20C 3B 17A 1C 10A 6A 1B 1B 15D 7C 11B 14B 17D 2C 12C 1A 12D 12A 7D 9C 12B 8C 1C 8D 19C 8A 6C 9C 7A
Deep Beeline,Tile Skipper,One,Normal,54,4834,60,16A 20D 6B 16B 17D 6C 1A 3D 8B 2B 2C 1B 8C 4B 4C 20C 2A 1C 7A 3A 9C 7C 3C 14C 5C 7B 9A 10A 19A 9B 13C 10B 10C 18D 18D 4D
Tile Skipper,Deep Beeline,Two,Normal,48,4943,79,20D 15D 8A 6B 6C 3A 13B 1A 2B 17D 19C 2C 4B 9A 19B 1B 2A 1D 16A 4C 7A 18B 5B 7D 10A 12A 5B 10C 12D 14B 17C 14A
Tile Skipper,Random,One,Normal,48,101,79,20D 17D 7C 6B 6C 20C 9D 1A 2B 7D 1C 2C 4B 20A 11A 1B 2A 10A 17D 3D 3C 13D 13B 4D 5D 10B 8B 8C 10C 3A 9B 14A
Bee Line,Kitty Corner,One,Normal,42,101,30,8C 7A 2A 9B 15D 3A 4A 8B 14C 9A 14A 13D 20C 3D 2C 13A 18D 2C 2D 19D 19C 4D 7B 19A 17B 14B 9D 19B
Bee Line,Random,One,Normal,36,101,63,16D 4D 18A 16A 10C 4B 16C 20C 20A 8C 7D 10B 15D 5B 2B 5D 10A 12A 13B 4C 10B 17D 2B 15B
Tile Skipper,Bee Line,Two,Normal,42,101,79,20D 15B 6B 11D 6A 16B 20A 1C 1B 20B 15A 3B 3C 17A 8B 4B 2B 15D 12C 1A 4C 20C 17D 5D 7A 12B 14C 7B
Kitty Corner,Bee Line,Two,Normal,39,104,60,16A 7A 7B 11A 6A 12C 9B 1A 5A 14A 12D 4A 4C 14D 8B 11D 6D 12A 13A 6C 5C 13D 12B 11D 3B 10B
Random,Tile Skipper,Two,Normal,45,104,17,5B 20D 6B 15B 15B 6C 1A 19C 10A 2B 2C 19A 18A 4B 4C 11C 19B 1C 2A 14C 19B 3B 3C 19C 10D 7A 9A 16B 15B 12A
Random,Bee Line,One,Normal,48,104,63,16D 15B 7B 5B 2C 12D 15C 11B 13D 11D 6B 9D 16A 8B 17B 3D 13A 17A 12C 16A 10A 18A 19B 18B 16C 19B 20C 17C 7C 19A 8A 16B
Kitty Corner,Random,One,Normal,45,104,52,14A 9C 1C 9A 4A 5C 5D 3A 2A 20C 3C 7A 14D 12B 8B 9B 4C 18D 17A 3B 2C 7B 18A 14B 4A 8C 2D 1B 11A 6D
Random,Kitty Corner,Two,Normal,48,103,27,7D 19A 14A 14C 5D 9A 4A 18B 10C 3A 2A 8B 7D 4D 14D 12D 15B 9C 9C 3C 8B 14B 9B 1D 18C 9A 10D 18C 12B 14D 16C 11B
Kitty Corner,Tile Skipper,Two,Normal,54,101,24,7A 20D 6B 2A 3A 6C 1A 4A 9A 2B 2C 14A 14D 4B 1B 14D 3B 4C 8C 14D 9D 8B 10A 9C 18D 5D 10C 17C 3B 13A 17D 16B 3D 13D 19D 4D
Bee Line,Tile Skipper,One,Normal,51,117,1,1B 20D 6B 1C 16B 6C 1A 7D 17C 2B 2C 14C 19D 4B 4C 10A 18B 1D 7A 10D 5A 8C 8B 10B 19B 7B 8A 5D 17D 9A 9B 17D 1B 12C
Tile Skipper,Kitty Corner,Two,Normal,45,138,79,20D 8A 3A 6B 6C 4A 5A 1A 2B 10A 15A 2C 4B 10C 10D 1B 2A 5D 5D 7A 7D 5D 3C 7B 12D 5D 10B 14C 14D 4C
Bee Line,Deep Beeline,One,Normal,42,3693,6,2C 7C 4B 2A 1D 1A 18B 1B 19D 20B 11D 5B 5A 10D 12A 10A 10B 9D 20C 14C 5D 7B 6D 10C 13A 19C 15D 14B
Deep Beeline,Bee Line,One,Normal,51,3977,26,7C 9D 9A 15C 11D 20B 16A 10A 7B 19B 9B 16B 3B 17C 17D 17A 5C 13A 12D 4D 12A 4A 15B 5B 3A 18D 20A 14C 8C 19A 16D 12B 8A 4A
Kitty Corner,Deep Beeline,Two,Normal,42,3997,8,3A 7C 4A 8A 2A 15B 13A 12A 7A 5A 9A 1A 17A 18A 17D 11A 6A 9B 15C 16A 20A 19B 20B 20C 12B 18B 16C 12D
Deep Beeline,Random,One,Normal,51,4080,26,7C 13B 16D 7A 15A 13A 18B 8D 6C 5C 6B 12D 13D 18B 20B 18A 1C 3C 14B 19A 14C 1B 12B 8C 20C 20D 5C 19D 19C 1D 10C 14A 14D 5B
Tile Skipper,Deep Beeline,Two,Normal,48,4123,79,20D 7B 17B 6B 6C 2B 7D 1A 2D 18A 13C 2C 3A 19D 19C 4B 1B 1D 9D 4C 5B 17C 4D 4A 3C 14C 14D 8D 8B 14A 14B 9A
Deep Beeline,Kitty Corner,One,Normal,51,4138,26,7C 13A 8A 14C 20C 3A 2A 13C 19A 1A 6A 7B 1B 2C 6C 12D 3C 2C 3D 20B 11A 8B 8B 5C 16B 8C 8C 16D 16A 3D 3D 9A 9D 2C
Deep Beeline,Tile Skipper,One,Normal,54,4498,26,7C 20D 6B 7A 3B 6C 1A 12B 18C 2B 2C 14D 5A 4B 1B 20B 17B 2A 3D 17D 20C 3C 4A 5B 19D 4C 9A 10D 14B 9D 10B 18D 14C 13C 8D 10C
Random,Deep Beeline,Two,Normal,63,4709,9,3B 7C 18A 1B 16A 12D 1A 17D 19D 1C 12B 5B 14A 19A 10B 8D 19C 20A 20D 2A 5A 3C 8C 15B 10A 9D 10C 17D 13B 9B 9C 6C 14B 6B 15A 4D 14D 15A 10C 17D 19C 8B
Tile Skipper,Bee Line,One,Normal,48,103,79,20D 9C 15A 6B 6C 16A 9A 1A 2B 14D 9B 2C 4B 19B 17D 1B 2A 5C 5A 3D 3C 10C 14B 4C 5D 18D 10B 10A 8B 18A 10D 19D
Random,Kitty Corner,Two,Normal,42,101,53,14B 3A 4A 3B 1C 5A 10A 13A 1D 15A 20A 1A 9C 20B 20D 17D 8A 3D 15C 13D 6C 4B 5D 6C 17A 8C 7C 11D
Bee Line,Kitty Corner,One,Normal,39,103,79,20D 8A 3A 9C 19C 4A 5A 9B 20A 10A 15A 19A 14D 4C 10B 3C 20B 8C 10C 19B 16A 8B 5C 15D 14A 15B
Random,Bee Line,Two,Normal,42,103,26,7C 15B 11A 11C 12B 16B 12C 17C 2D 17A 20A 1A 10C 20B 20D 19A 3B 17D 15C 11C 10A 17B 9C 14C 19A 4B 13A 3A
Random,Tile Skipper,Two,Normal,45,103,26,7C 20D 6B 16D 9D 6C 1A 8A 13A 2B 2C 14A 3C 4B 1B 12A 9A 2A 3D 12C 3C 4D 4A 17B 19D 9C 18B 5D 19D 18C
Kitty Corner,Random,One,Normal,48,103,76,20A 13B 20D 15A 10A 8B 3C 5A 4A 6A 2B 3A 5D 7A 2D 4D 5D 18C 19C 10C 15B 16C 1B 5D 20C 12A 8B 15B 3A 12A 7D 14B
Kitty Corner,Bee Line,Two,Normal,42,103,28,8A 12A 7D 3A 4A 2D 5C 5A 10A 12C 7A 15A 5B 12B 1A 8C 8B 7C 10D 15D 3C 10B 18D 8D 17A 18A 14C 17B
Bee Line,Random,One,Normal,42,103,35,9D 20A 13A 16D 16B 13C 19B 7A 9C 12A 13D 7B 4D 11B 20D 2C 3D 13A 20B 3C 3A 11B 20B 8C 5D 13C 12C 1B
Tile Skipper,Kitty Corner,Two,Normal,60,107,79,20D 20A 15A 6B 6C 10A 5A 1A 2B 4A 3A 2C 4B 5D 10D 1B 2A 4D 20B 3D 3C 15D 15B 7A 7B 11A 20A 9C 8D 8C 7C 8B 9B 15B 18B 12C 13B 19A 20C 13C
Kitty Corner,Tile Skipper,One,Normal,42,106,28,8A 20D 6B 3A 4A 6C 1A 5A 10A 2B 2C 15A 3D 4B 1B 8C 4C 2A 7A 4D 8D 7D 7B 3C 3B 12D 14C 3B
Bee Line,Tile Skipper,One,Normal,42,107,51,13D 20D 6B 13A 1B 6C 1A 12D 2A 2B 2C 9D 12B 4B 4C 8D 12A 1C 7A 9A 8C 7C 7D 14B 10C 3D 14C 7B
Tile Skipper,Random,One,Normal,42,114,79,20D 2C 12C 6B 6C 19C 1C 1A 2B 6A 20B 3A 4D 16D 2C 4C 5A 8A 9B 8C 3B 11B 3C 4A 5D 11B 4B 7B
Kitty Corner,Deep Beeline,Two,Normal,51,4070,24,7A 6D 8B 2A 3A 19A 20C 4A 9A 20D 13A 14A 7D 7B 14D 14C 7C 4C 9D 2C 3C 12A 17B 7D 17D 5D 5C 5A 1D 18A 15B 14A 3D 10D
Deep Beeline,Kitty Corner,One,Normal,51,4208,23,6D 12A 7A 13A 11D 2A 1A 7D 6A 5A 10A 18A 19C 7B 1D 17D 1B 12D 7B 19B 17A 2B 5D 3B 16B 8A 5B 3C 17B 7A 15D 9A 4D 10B
Deep Beeline,Random,One,Normal,51,4424,23,6D 18D 13C 5D 3D 2B 18C 3C 1A 2A 2C 18B 16A 18D 20D 19A 12A 8C 13B 4B 8A 15A 9C 11D 17C 17A 19B 10A 15B 18D 15D 17B 11C 7B
Random,Deep Beeline,Two,Normal,51,4447,9,3B 7A 18A 10C 20C 14A 17D 14C 18D 19A 16B 18D 10C 10A 12A 4A 6B 15C 15A 18D 12B 2D 1A 20C 12B 9A 6A 8A 19D 1C 1D 4A 6C 5C
Deep Beeline,Bee Line,One,Normal,51,4487,10,3C 12C 2D 15C 14D 1D 1C 12A 2C 3B 8B 2A 17C 5A 10A 20B 18D 13A 9C 7D 13B 10B 10D 18B 19D 16B 16C 16A 4C 2B 17D 11A 9D 7A
Tile Skipper,Deep Beeline,Two,Normal,57,4491,79,20D 6D 3C 6B 6C 5B 5A 1A 2B 1B 10B 2C 4B 12B 18D 4C 7A 11A 20B 8C 7D 17B 10A 2A 4A 16D 9D 7B 8B 19D 19A 9A 12D 18B 17D 12C 13A 17C
Deep Beeline,Tile Skipper,One,Normal,48,4519,10,3C 20D 6B 1B 4A 6C 1A 16B 18B 2B 2C 17A 12C 4B 4C 12B 20B 1C 2A 2D 19A 3B 7A 14D 19D 9A 5D 16D 7C 9D 9B 10C
Bee Line,Deep Beeline,Two,Normal,54,4608,35,9D 6D 16A 13C 9B 7D 11A 17D 17A 17C 7A 13A 9A 2C 13D 12C 11C 5D 10A 8B 8A 7B 4A 15D 19D 15A 8C 4D 15B 5B 19B 1D 20C 20A 4B 18D
Random,Tile Skipper,Two,Normal,48,109,48,13A 20D 6B 13D 14C 6C 1A 8C 19D 2B 2C 16B 5B 4B 1B 8B 13D 2A 3D 9D 14A 3C 4C 11C 12A 7A 9A 13C 20C 12D 17A 18A
Tile Skipper,Bee Line,Two,Normal,36,109,79,20D 17C 18B 6B 6C 18D 17A 1A 2B 14A 14D 2C 4B 19C 5D 1B 2A 10C 14B 3D 3C 8D 13D 4C
Kitty Corner,Random,One,Normal,48,109,40,11A 15D 14A 6A 1A 17D 10D 5A 4A 11D 18C 9A 9B 17D 17B 6B 5D 4D 3B 6C 5B 15A 16C 1B 1B 13D 19B 1B 5C 19B 19D 6B
Bee Line,Kitty Corner,Two,Normal,51,109,8,3A 19A 14A 4C 20A 9A 4A 10A 10B 13A 8A 15D 5C 5A 1A 20D 7C 2A 14C 12B 12A 2B 1D 16B 7D 5B 14C 11C 11D 2B 9C 11A 7B 14B
Kitty Corner,Tile Skipper,Two,Normal,45,106,48,13A 20D 6B 8A 3A 6C 1A 2A 12A 2B 2C 7A 17A 4B 1B 4A 5A 3B 4C 17D 17D 7C 7B 12C 3D 5D 9A 4D 14A 9D
Tile Skipper,Kitty Corner,Two,Normal,57,106,79,20D 20A 15A 6B 6C 10A 5A 1A 2B 4A 3A 2C 4B 5C 4D 1B 2A 3B 5C 3D 3C 5B 16B 7A 7B 14D 5C 12D 12C 8C 17D 13B 9A 18A 19B 18C 8B 8C
Tile Skipper,Random,One,Normal,57,121,79,20D 7C 19B 6B 6C 4C 4C 1A 2B 7B 3D 2C 4B 3C 13D 1B 2A 2D 11C 4D 7D 4C 18D 8D 8B 9A 7C 9C 9B 7A 14A 12B 8A 12A 19C 17D 14C 5D
Random,Bee Line,Two,Normal,39,121,48,13A 7D 17A 1D 6D 7A 17C 17D 3B 12D 18B 15B 3D 19A 7B 17D 1A 19B 19D 14A 16C 14C 14B 1B 5D 9D
Bee Line,Tile Skipper,One,Normal,39,128,53,14B 20D 6B 14C 16D 6C 1A 20B 19A 2B 2C 11C 7B 4B 1B 16B 19B 2A 3D 12B 13C 3C 4C 12C 8B 9C
Random,Kitty Corner,Two,Normal,39,136,11,3D 11A 6A 20C 14C 1A 5A 11B 18A 4A 9A 19C 14D 6C 9D 6D 2A 5C 4C 10D 12A 11D 4B 19C 7B 4D
Bee Line,Random,One,Normal,39,137,22,6C 11C 2B 13D 16A 14B 7A 17D 17A 10C 10C 6A 16B 8C 7C 17B 16C 9D 3B 11D 16C 9C 9B 8D 3C 19A
Kitty Corner,Bee Line,Two,Normal,39,137,72,19A 14D 14A 20A 15A 4A 3B 10A 5A 7C 4C 6A 1A 2A 4B 18A 1C 9D 2B 1C 19B 2D 1B 6D 1C 18D
Bee Line,Deep Beeline,Two,Normal,45,3108,39,10D 11B 12C 19B 14A 14B 14C 9A 3B 18A 11A 19A 9B 9C 5A 4B 4C 14D 20C 13C 2B 1B 7A 2D 5B 7B 12D 9A 17C 1A
Deep Beeline,Kitty Corner,One,Normal,45,3844,12,4A 8A 3A 20C 20D 12A 7A 20A 9B 2A 1A 7D 18C 5A 10A 19C 12C 10B 10D 17C 9D 5D 5C 1B 15B 10B 5C 10C 6C 16D
Kitty Corner,Deep Beeline,One,Normal,42,4149,64,17A 11A 18D 12A 7A 8B 18B 2A 1A 18A 19C 5A 5C 1B 16B 12C 7D 7C 3A 2D 12D 4B 19D 1C 1D 20C 10A 3D
Deep Beeline,Tile Skipper,One,Normal,54,4160,40,11A 20D 6B 2B 4D 6C 1A 14A 1B 2D 2C 18B 18C 3A 4B 20C 1C 1D 4C 19B 5A 8D 7B 5D 17D 8A 8B 19D 18D 9A 12C 10C 17A 12D 13C 17C
Tile Skipper,Deep Beeline,One,Normal,54,4437,79,20D 11A 3C 6B 6C 4A 9A 1A 2B 18C 14B 2C 4B 4C 1C 1B 2A 1D 10D 3D 7A 13A 12C 7C 8A 16D 19C 10A 12A 12B 17A 12D 19B 19A 17B 10B
Deep Beeline,Random,One,Normal,57,4453,12,4A 12B 5C 12A 3A 2C 20A 1A 10A 10B 10D 17A 14A 20B 13C 19C 15D 9D 7A 18C 11D 7C 19A 16B 16D 6D 8C 15C 8B 8A 2A 15A 18D 6C 10B 18B 13B 7A
Random,Deep Beeline,One,Normal,72,4523,36,10A 11B 12D 2B 17C 7D 7A 11D 2D 2A 8A 14B 20B 19B 14A 13C 5A 1A 20A 13B 8D 6A 13D 17B 16C 16A 15C 17B 1B 17D 18C 18A 20B 14D 18C 17A 5C 3C 14D 17A 18A 18B 16A 5C 4D 6C 19C 16B
Deep Beeline,Bee Line,Two,Normal,51,4864,40,11A 9C 15C 15A 11B 20C 11D 4C 14A 20A 19C 9A 13B 1D 5B 17B 18B 5C 6A 13A 4B 3A 2B 13C 18C 1A 3B 12A 19B 20B 10A 8D 2A 19A
Random,Kitty Corner,Two,Normal,42,101,30,8C 13A 8A 15C 19A 3A 2A 18B 2D 1A 6A 18B 5A 13D 6D 17A 9B 13C 3B 18C 19C 1D 2C 7B 19C 12A 14A 16A
Random,Bee Line,Two,Normal,54,108,58,15C 10C 10A 6B 9D 10B 15D 4D 16D 17A 17C 7C 12D 13A 13B 11A 11C 14D 17A 3D 19C 19A 14A 19D 12A 9B 18D 11D 16B 18B 19B 11B 12B 13B 19D 12D
Tile Skipper,Random,One,Normal,54,108,79,20D 12B 1B 6B 6C 12D 6D 1A 2B 16B 11A 2C 4B 7D 5A 4C 1C 8B 20C 2A 3B 12C 10D 3C 9A 14D 7A 5D 9B 14D 17B 8D 10B 13D 19B 13C
Tile Skipper,Bee Line,One,Normal,48,108,79,20D 10A 15D 6B 6C 17C 12A 1A 2B 10B 16D 2C 4B 20B 14D 1B 2A 17D 18D 3D 3C 18C 14A 4C 7A 19C 18A 9A 9D 18C 8D 13C
Bee Line,Random,One,Normal,57,108,7,2D 14B 13D 13B 3A 19D 2A 18A 7B 14C 9C 18D 19C 3D 20D 12A 12D 20C 4C 18B 7A 15B 17B 7D 8A 8B 17D 16B 16A 15D 14D 20B 13C 17A 9B 7C 1A 17B
Tile Skipper,Kitty Corner,One,Normal,72,103,79,20D 10A 5A 6B 6C 1A 2A 5C 5B 7A 12A 2B 2C 7D 7C 3B 1B 10B 2D 3C 8A 10C 5D 8C 8B 4A 7C 9C 9B 18C 1A 13D 9A 14D 7C 18D 19C 7C 11C 19A 18A 7C 7C 13C 2C 7D 11B 6A
Bee Line,Tile Skipper,Two,Normal,36,103,44,12A 20D 6B 2D 7A 6C 1A 5A 2C 2B 3A 9A 14B 4D 4C 10C 8D 1D 1B 13B 8A 3B 3C 9D
Kitty Corner,Tile Skipper,Two,Normal,45,108,64,17A 20D 6B 12A 7A 6C 1A 2A 11A 2B 2C 6A 3A 4B 1B 4A 5A 1C 3B 17B 17D 3C 4C 4D 12D 5D 8A 12B 12C 9A
Bee Line,Kitty Corner,One,Normal,45,118,60,16A 2A 3A 18C 13A 4A 9A 2C 12D 14A 19A 19D 7D 4C 4C 20A 11A 9C 4D 11C 20D 9D 3D 7A 11D 6B 4B 11C 17A 3B
Kitty Corner,Bee Line,One,Normal,48,118,32,9A 7B 2B 4A 5A 7C 14B 1A 6A 8B 13A 11A 4D 12C 17D 1D 11B 18C 12A 5C 1C 18A 18D 1C 15A 17A 14C 4A 4B 18B 17B 5A
