Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript
Deep Beeline,Random,One,Normal,45,1007,45,12B 2C G 7C 14B G 15D 2D G 3D 13D G 14C 3C G 1C 18D G 2A 7B G 6C 19A G 16C 1A G 11D 9C G 18A 20A G 2C 20B G 6B 19B G 5A 17B G 17A 1D G
Deep Beeline,Monte Carlo Beeline,Two,Normal,54,3636,46,12C 12B G 15A 1C G 3A 13A G 14D 5A G 12D 7A G 7B 16C G 6B 16D G 8D 8A G 16B 11D G 19C 10B G 4B 20C G 20B 19D G 10D 17B G 10A 9C G 14C 20A G 19B 18C G 10D 14B G 18A 4A G
Monte Carlo Beeline,Bee Line,One,Normal,54,2316,21,6B 16B G 16A 3A G 14A 1C G 1B 11B G 14B 5B G 5C 19B G 13B 15C G 15B 15A G 8D 9C G 4D 13C G 20A 2A G 11C 7B G 12C 12A G 12B 10A G 20C 5B G 4D 7D G 7A 2D G 17A 8B G
Barricade,Random,One,Normal,66,100,9,3B 7C G 7D 7A G 2D 9B G 1B 1A G 2B 19D G 9B 5B G 11B 11A G 15C 5A G 12A 13C G 17C 8C G 5D 15A G 14B 14A G 10C 20D G 8A 20A G 15D 6B G 11C 10A G 10B 8B G 20B 4A G 11B 19C G 11D 15D G 17D 13C G 7D 7C G
Bee Line,Kitty Corner,One,Normal,39,100,23,6D 12A G 7A 13C G 6B 2A G 1A 16A G 17B 5A G 10A 11D G 18D 5B G 10D 18B G 16B 1D G 12C 16C G 18A 12D G 1D 18C G 15A 4A G
Tile Skipper,Barricade,Two,Normal,63,100,79,20D 3B G 20A 6B G 6C 6A G 11D 1A G 2B 1B G 1C 2C G 4B 1D G 5B 4C G 7A 5D G 16A 8C G 7D 2A G 10D 3D G 3C 7B G 10C 4A G 7C 15D G 10A 8B G 9A 10B G 18B 9B G 13C 17B G 19A 17C G 18A 19C G
Random,Tile Skipper,Two,Normal,57,100,58,15C 20D G 6B 11B G 4A 6C G 1A 7B G 6A 2B G 2C 11D G 1C 4B G 1B 17B G 18C 1D G 2A 3D G 4A 7D G 3C 11A G 11D 8A G 9C 8C G 10C 8D G 8B 15D G 10B 9B G 14A 17B G 17A 14B G
Random,Kitty Corner,Two,Normal,42,101,40,11A 19A G 14A 8B G 1C 9A G 4A 18A G 18A 3A G 2A 13C G 11B 4C G 14D 17A G 18C 9B G 9B 8D G 5D 9B G 9B 11D G 17A 15D G 1D 5C G
Kitty Corner,Barricade,Two,Normal,54,101,24,7A 3B G 7B 2A G 3A 2B G 2C 4A G 9A 2D G 3C 14A G 4B 5B G 12B 9C G 9C 4D G 11B 3D G 7C 9D G 5D 4C G 15B 10B G 19D 9C G 7D 6D G 17A 16C G 3A 17B G 18B 4C G
Barricade,Tile Skipper,One,Normal,72,103,9,3B 20D G 6B 6A G 11D 6C G 1A 1B G 1C 2B G 2C 1D G 2A 4B G 4C 20C G 20B 7A G 8C 5B G 5D 7D G 3D 7B G 16A 3C G 4A 10D G 15D 7C G 8B 8A G 10A 9A G 9B 13C G 10B 12C G 13D 19A G 18B 14C G 16D 17B G 18A 17C G 19C 18D G
Tile Skipper,Random,Two,Normal,54,110,79,20D 11A G 3A 6B G 6C 18B G 7A 1A G 2B 13B G 10C 2C G 4B 5C G 13C 1B G 2A 19C G 10A 4C G 8C 5B G 9D 8B G 9A 16B G 5A 12B G 8A 17C G 5B 13D G 14A 12A G 18D 17D G
Random,Bee Line,Two,Normal,42,100,64,17A 4B G 19C 16A G 17A 19A G 20B 10D G 13D 9B G 9A 11D G 12C 14D G 19B 15B G 8A 9A G 6D 7C G 1B 2C G 4D 16B G 13A 12B G 14B 17B G
Kitty Corner,Random,One,Normal,42,706,4,2A 17C G 1D 3A G 4A 16D G 15A 9A G 14A 6A G 15B 19A G 2D 19D G 1B 3D G 4D 6B G 15C 4B G 4C 20C G 1A 14B G 12C 10A G 10C 18D G
Barricade,Kitty Corner,One,Normal,57,719,46,12C 8A G 3A 3B G 3C 4A G 5A 3D G 4B 10A G 15A 4C G 4D 8D G 15B 12B G 13B 10B G 8C 2A G 2C 8B G 15B 15D G 20D 7A G 13A 7D G 17B 3A G 6B 18B G 19B 10D G 10B 19A G 19C 8C G
Kitty Corner,Bee Line,Two,Normal,39,715,12,4A 10D G 20C 5A G 1A 20A G 15D 6A G 11A 17B G 12C 16A G 1D 10B G 20B 4D G 6D 17A G 16B 4B G 11B 17D G 12C 5B G 14A 10B G
Tile Skipper,Bee Line,Two,Normal,42,733,79,20D 10B G 7D 6B G 6C 5B G 10A 1A G 2B 3B G 3D 2C G 4B 4A G 8C 1B G 2A 4D G 4C 7C G 7B 5D G 3C 11C G 12A 8B G 8D 12D G
Bee Line,Tile Skipper,Two,Normal,45,721,42,11C 20D G 6B 11B G 5C 6C G 1A 2A G 2D 2B G 2C 12B G 9A 4B G 1B 9C G 7D 3B G 3C 8C G 7A 4C G 8A 13B G 12C 5D G 8D 13D G 8B 10C G
Tile Skipper,Kitty Corner,Two,Normal,42,827,79,20D 8A G 3A 6B G 6C 4A G 5A 1A G 2B 10A G 15A 2C G 4B 3D G 15B 1B G 2A 8B G 10C 7A G 7D 5D G 15B 7B G 12D 8B G 15B 14C G
Kitty Corner,Tile Skipper,Two,Normal,90,100,40,11A 20D G 6B 6A G 1A 6C G 5C 5A G 4A 5B G 2B 9A G 5D 2C G 3B 9D G 11D 1B G 3C 11D G 1D 7A G 8A 1D G 10C 7D G 8D 9B G 19B 8B G 12C 12A G 13B 17A G 17D 9B G 17B 18A G 19C 13C G 11D 19A G 19C 18C G 18C 18B G 19C 9B G 4C 3B G 19C 4B G 4B 12C G 19C 7B G 5A 1B G 3A 6A G
Bee Line,Barricade,Two,Normal,54,817,39,10D 5B G 10A 11C G 15C 15B G 5C 19A G 20D 20A G 16C 11A G 2A 2D G 1D 2C G 7A 7D G 11D 8C G 8B 16A G 15D 18A G 18B 16B G 17B 8A G 18C 13D G 17A 3C G 9A 17D G 9C 8D G
Barricade,Bee Line,One,Normal,51,107,16,5A 8D G 18C 8A G 13B 2D G 6B 2A G 7C 3A G 6A 1C G 3B 5D G 4D 4A G 11D 10B G 15C 20D G 3D 15C G 7D 1B G 10D 17A G 17B 15B G 15D 12B G 19B 19D G 14A 12A G
Kitty Corner,Deep Beeline,One,Normal,39,4524,56,15A 3B G 10D 10A G 5A 17C G 17D 4A G 3A 8B G 20B 8A G 3C 19D G 20D 4D G 3D 2A G 2C 8D G 5D 20C G 8C 20A G 8A 16C G
Deep Beeline,Kitty Corner,One,Normal,48,4713,9,3B 6A G 1A 19B G 3C 2A G 3A 9B G 17D 8A G 13A 8B G 14D 2B G 2B 18B G 3D 8C G 1B 19D G 15A 1D G 1D 16D G 15D 6A G 2D 9C G 10B 14B G 1D 7B G
Random,Deep Beeline,Two,Normal,62,6545,12,4A 5C G 5B 15D G 5A 16C G 16A 11A G 12C 10B G 14A 18D G 5A 13D G 9D 6D G 14D 9C G 3C 2C G 5A 3D G 7B 18D G 10C 7D G 19A 1C G 3A 15C G 9A 5A G 5A 13B G 8D 10C G 1C 8D G 19B 14D G 11A 9A
Deep Beeline,Bee Line,One,Normal,54,5869,52,14A 20A G 12D 5D G 9A 20B G 17C 10A G 3D 8A G 17D 20C G 19B 3C G 16B 17A G 16D 3A G 2B 11D G 18B 15B G 6C 1D G 6D 6A G 2B 19A G 1B 8B G 3B 1C G 1A 12D G 16B 18A G
Deep Beeline,Barricade,One,Normal,57,5917,52,14A 13D G 14B 1D G 15B 1A G 6C 12C G 3D 5C G 3A 8A G 18A 8C G 8D 9C G 13C 9A G 15D 11B G 7B 15C G 7D 17B G 11A 11D G 16B 6D G 16D 14B G 6A 11C G 17C 9D G 20A 17A G 10A 20A G
Bee Line,Deep Beeline,Two,Normal,69,6694,75,19D 3B G 18C 2C G 7D 20C G 18B 16B G 19B 16A G 14C 3D G 4D 7C G 8A 20B G 17B 8D G 17A 20A G 16C 20D G 10B 10D G 10C 12A G 1D 6A G 15B 10A G 6B 6C G 5A 14B G 1C 9C G 19C 13C G 7C 5A G 2C 6D G 3C 5C G 8C 9D G
Tile Skipper,Deep Beeline,Two,Normal,54,5873,79,20D 5A G 3C 6B G 6C 5B G 14B 1A G 2B 18C G 18A 2C G 4B 18B G 6A 1B G 1C 19B G 15A 3B G 3D 2A G 20B 4A G 7A 11C G 11B 8A G 10B 6A G 6A 12A G 17C 2A G 11B 12D G
Random,Barricade,One,Normal,75,101,35,9D 11D G 9A 4D G 19C 4A G 9C 2C G 7C 2A G 7D 1A G 1C 6D G 14A 13B G 2D 5D G 7A 10D G 15D 1D G 3A 16B G 5B 5A G 7B 10A G 14C 8C G 10B 3D G 4D 15A G 17B 15D G 4C 14A G 3B 10C G 3C 5A G 3A 18C G 10A 11A G 3A 18D G 13A 7B G
Deep Beeline,Random,One,Normal,63,5995,52,14A 1C G 15B 2B G 18D 5B G 13D 10B G 20A 5C G 4D 15C G 1D 14B G 4B 16A G 20C 6A G 16B 16C G 9C 13A G 2D 3C G 17A 9A G 13B 17C G 11A 5C G 11C 7B G 12A 6A G 13A 8C G 12D 4C G 1A 12B G 3D 4B G
Deep Beeline,Tile Skipper,Two,Normal,63,6798,9,3B 20D G 6B 18B G 1A 6C G 5C 2B G 13A 5B G 4A 16C G 19A 3C G 3D 6A G 9A 2A G 1D 18C G 15A 4C G 4D 8B G 14C 7C G 8D 15D G 11C 8C G 2C 7A G 15A 11B G 12A 15A G 15A 16D G 12D 15A G 15A 14B G
Bee Line,Monte Carlo Beeline,Two,Normal,39,5921,17,5B 16D G 17B 12A G 7D 7A G 19C 1D G 1A 5C G 18C 12B G 5D 20C G 10C 13A G 14C 18A G 6C 13D G 8D 6A G 2A 14A G 13B 14B G
Tile Skipper,Monte Carlo Beeline,Two,Normal,42,6957,79,20D 3B G 3C 6B G 6C 18C G 1A 5C G 5B 17B G 12C 2B G 2C 19B G 19D 4A G 1C 16A G 9C 2A G 3D 20C G 8A 4C G 7A 16D G 9A 9D G
Kitty Corner,Monte Carlo Beeline,Two,Normal,51,7145,72,19A 5B G 11A 14A G 9A 3C G 3A 4A G 18A 11C G 2C 13A G 8A 16B G 20C 12A G 7A 1A G 12D 13C G 8C 15D G 10A 12C G 12B 10B G 15A 19B G 13D 17C G 10B 9B G 19D 10B G
Barricade,Deep Beeline,One,Normal,54,7224,46,12C 12D G 12A 7B G 17C 2A G 1A 12B G 1B 1C G 16B 6D G 2D 3A G 15D 1D G 17A 16C G 4D 3B G 7C 3D G 18A 17B G 18B 3C G 19C 11B G 13A 13C G 9C 6C G 15B 10D G 5A 9A G
Bee Line,Random,One,Normal,36,100,70,18C 16A G 20C 10A G 19B 9A G 8C 19D G 18A 16A G 20B 19A G 10D 13C G 20D 1D G 5C 2B G 13C 14C G 7C 3C G 4B 12D G
Monte Carlo Beeline,Random,One,Normal,54,7354,38,10C 16B G 16B 1A G 4B 1D G 12D 2C G 18C 13B G 20D 15D G 1B 17D G 3D 8B G 17A 11D G 13A 9C G 20C 3A G 3D 20A G 20A 12C G 4D 6A G 19A 19D G 6B 3C G 12B 19C G 6B 7A G
Random,Monte Carlo Beeline,Two,Normal,51,7555,58,15C 3B G 8D 9C G 14B 18C G 15A 20C G 17B 18B G 14A 18A G 2A 10D G 3C 11C G 1A 19A G 5B 17C G 7D 10A G 20B 12C G 11C 2C G 14C 4C G 10C 6C G 10B 1D G 4C 12B G
Monte Carlo Beeline,Kitty Corner,One,Normal,51,7375,39,10D 17A G 12A 14D G 5B 7A G 2A 3B G 18A 1A G 5A 8A G 20B 1D G 2C 18C G 19A 7D G 17B 19D G 14B 12B G 17B 10B G 13D 12D G 7B 4C G 9D 1D G 12C 4D G 20D 7B G
Barricade,Monte Carlo Beeline,Two,Normal,54,8256,9,3B 3C G 20B 6B G 3A 14B G 8B 8D G 4D 4A G 15D 4B G 5B 10D G 17A 5A G 4C 16D G 17B 12C G 20C 19D G 18D 13B G 14C 14D G 12B 13A G 11A 19C G 12D 15C G 7B 12A G 3C 20D G
Monte Carlo Beeline,Barricade,One,Normal,69,8473,38,10C 10B G 10A 12A G 12B 20A G 5D 5B G 2A 2C G 4B 13B G 9A 9C G 14A 11B G 7C 7A G 7B 11A G 16D 1A G 11C 5C G 18A 11D G 19C 13D G 13C 1D G 3A 16A G 3C 14A G 4A 18C G 5C 10B G 17B 16A G 16A 2C G 20D 7A G 10C 6C G
Monte Carlo Beeline,Tile Skipper,One,Normal,45,7749,39,10D 20D G 6B 20B G 17D 6C G 1A 3D G 1B 2B G 2C 14C G 19B 4B G 4C 19D G 3B 1C G 2A 8D G 8A 7A G 7D 8B G 17B 9A G 3C 12A G 12B 9B G
Deep Beeline,Monte Carlo Beeline,Two,Normal,57,7837,52,14A 13D G 2B 18B G 14B 7B G 3D 19B G 19A 5A G 5B 19D G 5D 17C G 12B 9C G 7A 11C G 1A 12A G 1D 10A G 11D 15A G 17D 11B G 1C 15D G 10D 16C G 6D 6A G 16A 7C G 6B 6C G 10D 6B G
Monte Carlo Beeline,Bee Line,One,Normal,51,8124,16,5A 1C G 8D 7D G 3B 13C G 9B 1B G 15C 15A G 1A 16A G 2B 19A G 19D 15D G 20A 18D G 11A 11C G 6A 10D G 6C 19C G 14A 18A G 10B 18B G 19C 1A G 6D 14B G 12D 3C G
Monte Carlo Beeline,Deep Beeline,One,Normal,81,9844,9,3B 3C G 8A 16A G 7C 8C G 3A 19B G 17B 19A G 19D 19C G 20A 15D G 2A 10B G 15B 1B G 18B 20C G 15C 5A G 18C 5C G 14A 15A G 1D 10A G 10D 7B G 6A 17D G 4C 12D G 9D 6C G 9B 14B G 15D 9B G 7B 1A G 4C 6A G 15A 19A G 19A 9B G 15D 1B G 19D 19A G 17D 3B G
Tile Skipper,Barricade,Two,Normal,66,100,79,20D 18A G 20A 6B G 6C 6A G 11D 1A G 2B 2A G 3B 2C G 4B 1B G 5B 4C G 7A 5D G 19B 1C G 7C 13D G 8B 7B G 8C 8A G 3C 8D G 9A 14B G 16D 9B G 12D 14A G 16D 13B G 17C 14A G 18B 17C G 10B 8B G 5B 1D G
Kitty Corner,Barricade,Two,Normal,69,139,32,9A 18B G 9B 4A G 5A 4B G 4C 1A G 6A 1B G 1C 11A G 11D 5C G 6C 1D G 5D 14B G 3C 6D G 11D 13B G 11C 6D G 3A 3D G 7C 10B G 15D 7A G 17C 14C G 16D 15A G 13A 15B G 16A 17C G 7C 16C G 10D 3D G 14D 14C G 16C 20B G
Random,Bee Line,Two,Normal,51,100,19,5D 5C G 5B 3C G 8B 12A G 7D 3A G 3D 17D G 2A 3D G 12D 1B G 2B 12D G 3A 12B G 20A 9D G 3A 20C G 15D 18A G 11A 17B G 10A 9C G 6D 16B G 20B 18B G 16D 10B G
Random,Kitty Corner,Two,Normal,39,166,28,8A 16A G 11A 3C G 18B 6A G 1A 6D G 15B 5A G 4A 18C G 20C 5D G 5C 7A G 10D 1D G 4B 13D G 18A 4B G 4C 15D G 15A 16B G
Tile Skipper,Random,One,Normal,54,176,79,20D 4B G 15A 6B G 6C 18D G 8B 1A G 2B 15B G 6A 2C G 7A 8C G 14C 10D G 1D 4D G 5D 1B G 7C 13D G 19B 3D G 3C 16B G 17C 9C G 8D 9B G 12A 9D G 13B 11C G 11C 9A G
Barricade,Random,One,Normal,81,186,69,18B 10C G 17C 10A G 5D 13A G 4D 4A G 9C 6D G 8A 3C G 6A 4B G 5A 14A G 3B 12C G 2D 11B G 9D 13A G 3A 2A G 7C 13A G 15A 12A G 17D 16A G 13C 19C G 1D 2D G 13D 16C G 16B 7B G 20C 14A G 18C 16A G 12D 6C G 5C 17A G 13D 16B G 20D 12A G 17A 15C G 5C 2D G
Barricade,Tile Skipper,One,Normal,57,184,69,18B 20D G 6B 6A G 11D 6C G 1A 1B G 1C 2B G 2C 1D G 2A 4B G 4C 20C G 5B 7A G 8C 5D G 15A 7D G 3D 16A G 4A 7B G 8A 11B G 11C 8B G 9A 16D G 19C 9B G 10A 13C G 13A 10B G
Random,Tile Skipper,Two,Normal,36,190,38,10C 20D G 6B 2C G 11B 6C G 1A 9B G 19D 2B G 3A 19C G 5B 4D G 4C 5C G 1C 1D G 1B 19C G 7D 3B G 3C 11C G
Bee Line,Kitty Corner,One,Normal,48,197,3,1D 10A G 5A 12B G 12A 1A G 2A 6C G 17D 7A G 6A 18A G 18B 3A G 8A 20A G 19B 13A G 6B 18C G 15C 2D G 1C 20D G 20B 2B G 6B 15A G 1D 6B G 2B 18A G
Tile Skipper,Bee Line,Two,Normal,36,101,79,20D 12B G 12A 6B G 6C 14D G 13C 1A G 2B 13A G 14C 2C G 4B 12C G 13D 1B G 2A 8B G 10B 3D G 3C 10B G 9C 4C G
Kitty Corner,Bee Line,Two,Normal,39,102,48,13A 5B G 15D 8A G 3A 5A G 17B 2A G 1A 20C G 20A 6A G 6D 10D G 20B 3B G 13D 16B G 10A 8D G 8C 15D G 18B 2D G 8D 14D G
Tile Skipper,Kitty Corner,Two,Normal,42,204,79,20D 8A G 3A 6B G 6C 4A G 5A 1A G 2B 10A G 15A 2C G 4B 15D G 3C 1B G 2A 10B G 5B 7A G 7D 8D G 14A 7B G 12D 10A G 10B 17A G
Barricade,Kitty Corner,One,Normal,66,173,7,2D 6A G 1A 1B G 1C 2A G 3A 1D G 2B 8A G 13A 2C G 3B 6C G 8B 15B G 11D 8B G 6D 15C G 8D 6B G 6C 13D G 17D 3D G 8C 13D G 4D 17A G 12B 12A G 18B 11C G 18D 15A G 20D 1A G 1A 16C G 16A 1A G 19A 19D G
Bee Line,Tile Skipper,One,Normal,63,174,33,9B 20D G 6B 1C G 1B 6C G 1A 4B G 2A 2B G 2C 9A G 7D 7A G 6A 19A G 20B 1D G 5A 19B G 16A 4C G 4D 11C G 5B 7B G 3C 12D G 8C 5D G 8D 8B G 12A 17C G 17B 10C G 12C 18C G 17A 14D G 9C 18C G
Kitty Corner,Random,One,Normal,42,274,60,16A 12C G 8B 11A G 6A 18C G 17B 1A G 5A 3B G 17D 4A G 5D 10B G 9C 16C G 1D 6C G 18D 11C G 16D 4B G 15D 6B G 11C 12B G 17A 5B G
Bee Line,Barricade,One,Normal,45,182,26,7C 19C G 7A 3A G 3C 4D G 8D 2A G 4C 3B G 3D 5A G 10C 2B G 4B 7C G 1D 4A G 9C 11C G 6D 9A G 9B 1C G 1A 16D G 20B 16B G 6C 8C G
Barricade,Bee Line,One,Normal,51,102,75,19D 14B G 15C 14A G 9D 6B G 10C 10A G 20D 5D G 7A 5A G 4C 10D G 11D 15B G 6D 1D G 2B 11A G 9B 2C G 7D 9C G 4D 1A G 12A 3C G 3A 12C G 12B 3D G 17D 11D G
Kitty Corner,Tile Skipper,Two,Normal,45,111,0,1A 20D G 6B 2A G 3A 6C G 5C 8A G 13A 5B G 2B 18A G 8B 2C G 3B 1B G 2D 3C G 4B 1C G 13B 4D G 7A 13B G 19C 7B G 7D 16D G 11C 9A G
Kitty Corner,Deep Beeline,One,Normal,42,6213,4,2A 18B G 3B 3A G 4A 1A G 19D 9A G 14A 14B G 6A 19A G 2D 16B G 19C 4D G 9D 11B G 7B 4C G 14D 6D G 7A 13B G 17A 12D G 17A 5C G
Monte Carlo Beeline,Bee Line,One,Normal,45,6378,51,13D 20B G 15A 3B G 8A 18B G 18A 1A G 1B 18B G 13B 6B G 8B 13A G 8D 15C G 5C 9D G 6A 11C G 13C 10D G 9A 9C G 5A 3C G 13A 11A G 2D 7B G
Random,Monte Carlo Beeline,Two,Normal,42,6753,56,15A 18B G 8D 4B G 6C 20D G 8B 5C G 5C 16B G 17D 13D G 14C 13A G 7D 8C G 7A 20B G 3A 7B G 4C 3D G 16D 1D G 4D 14A G 2C 6D G
Deep Beeline,Kitty Corner,One,Normal,51,6772,69,18B 8A G 3A 20C G 15B 4A G 5A 11A G 20A 10A G 15A 5C G 6A 8C G 4C 12B G 12A 8D G 4B 6D G 17D 5D G 4D 12D G 16D 3B G 4D 17C G 13C 10B G 10B 13A G 14D 8C G
Deep Beeline,Barricade,Two,Normal,48,6707,22,6C 13D G 13C 13B G 6D 17B G 8D 18C G 12D 12A G 17C 7B G 7A 7C G 11C 9D G 10C 9A G 18A 5B G 11A 4D G 19B 20D G 16C 4A G 16A 2D G 2C 4B G 3A 2A G
Deep Beeline,Bee Line,One,Normal,60,6868,73,19B 12B G 13D 19A G 10B 14A G 14B 13A G 7A 18C G 16B 6A G 6C 5C G 18D 8A G 2C 9D G 13C 9B G 16D 7B G 6D 3A G 12C 3B G 8D 12C G 17A 4A G 5B 11A G 1A 18C G 6D 1B G 2B 12D G 3D 16C G
Kitty Corner,Monte Carlo Beeline,Two,Normal,45,6969,12,4A 11D G 16A 5A G 1A 18C G 13A 6A G 11A 18A G 1C 3A G 10A 20A G 16B 15A G 7A 17D G 8D 2A G 9A 11B G 19A 1B G 4B 20C G 17A 9C G 5C 15C G
Deep Beeline,Tile Skipper,One,Normal,53,7192,69,18B 20D G 6B 8D G 13B 6C G 1A 18C G 14B 2B G 2C 9B G 19A 4B G 1B 19D G 3B 2A G 3D 20C G 16B 4C G 7A 4A G 15D 5D G 10B 16D G 12B 12A G 12D 17C G 20C 7B G 3B 15D
Bee Line,Random,One,Normal,57,109,36,10A 8C G 14C 11C G 12D 15A G 2C 16B G 16A 17D G 17A 20C G 17C 12C G 12A 17C G 2D 14C G 5A 4A G 1B 6C G 13B 5D G 4B 5B G 9A 7C G 1A 5B G 2A 1D G 4C 18D G 19C 1B G 10C 19C G
Barricade,Deep Beeline,One,Normal,63,7204,7,2D 2C G 2A 3D G 7D 18D G 17A 2B G 17B 8B G 18C 8A G 13D 9C G 5D 1A G 1D 14D G 10A 10C G 4C 15B G 15A 10B G 16D 6D G 4B 11A G 5B 6B G 11D 19D G 19B 20C G 14B 16D G 20B 11D G 5A 19B G 2D 2C G
Tile Skipper,Monte Carlo Beeline,Two,Normal,45,7527,79,20D 18A G 8B 6B G 6C 3B G 4D 1A G 2B 19B G 9A 2C G 4B 1B G 1C 4C G 1D 16B G 16A 7A G 8C 16D G 19D 7D G 5D 11B G 11C 10C G 12D 14C G
Random,Deep Beeline,Two,Normal,60,7396,53,14B 11C G 12D 7C G 20C 14D G 3D 10B G 7A 3B G 14A 20D G 16A 15B G 8D 12A G 17D 18D G 3C 5C G 9D 6A G 5D 19D G 7D 1D G 8B 15A G 16A 4A G 12B 17B G 10B 1A G 13A 10B G 17B 18B G 1A 11B G
Tile Skipper,Deep Beeline,Two,Normal,75,7279,79,20D 17C G 3C 6B G 6C 5B G 5A 1A G 2B 12B G 4D 2C G 4B 8C G 19B 1B G 2A 8A G 18B 3D G 4C 20C G 20B 7A G 7B 10B G 7C 9A G 13C 16B G 19D 13D G 14C 14B G 14A 19C G 9B 9D G 18D 13D G 14D 13D G 5B 10D G 9A 7B G 4C 13C G 2C 19C G
Deep Beeline,Random,One,Normal,48,7417,73,19B 10C G 6B 3B G 9C 9D G 20C 8B G 12B 1C G 17D 14D G 5D 2C G 6D 13C G 8D 1B G 15D 19D G 16D 11A G 3D 2A G 15A 2C G 6A 11C G 15B 14C G 14A 7A G
Random,Barricade,Two,Normal,51,100,52,14A 6A G 14B 11A G 8D 8A G 13B 9C G 12B 3C G 9A 2C G 19B 2A G 12A 12D G 12C 16C G 15B 7D G 4C 10D G 10A 16D G 1D 9B G 13C 4B G 5A 18D G 15D 11C G 3B 8C G
Bee Line,Deep Beeline,Two,Normal,60,7821,35,9D 18B G 16A 17C G 13C 9B G 3C 18C G 9C 14B G 5C 9A G 17D 16D G 5D 13B G 7B 13D G 11D 11C G 4B 7A G 11B 2B G 12A 12B G 1C 8A G 2A 3D G 2D 10B G 7C 6D G 1B 4A G 7D 5B G 5B 8B G
Monte Carlo Beeline,Tile Skipper,One,Normal,54,8635,22,6C 20D G 6B 13D G 7D 6D G 1A 4B G 4A 2B G 2C 3A G 20A 5C G 5D 10B G 18A 7A G 1B 18B G 18D 5A G 3D 8A G 20C 8C G 7B 15D G 19B 8D G 12D 16B G 20B 14A G 14B 10D G
Bee Line,Monte Carlo Beeline,Two,Normal,48,9052,55,14D 16C G 13D 14A G 7C 2B G 17C 6D G 14B 10A G 10C 6A G 11B 14C G 13A 12B G 9A 6C G 15D 3A G 4D 4C G 8D 3D G 2C 19D G 9C 20C G 9A 9C G 15A 3C G
Monte Carlo Beeline,Kitty Corner,One,Normal,54,9558,22,6C 8A G 3A 4C G 20C 4A G 5A 5C G 7C 10A G 15A 16D G 19B 3C G 8B 20B G 17A 3D G 10B 20D G 16C 10B G 10B 17B G 9C 14C G 10A 13A G 18C 13D G 4B 11A G 18A 13B G 12B 14A G
Monte Carlo Beeline,Random,One,Normal,57,9902,69,18B 17B G 9B 8D G 5B 17D G 13C 8B G 18C 11C G 18D 1A G 6A 17C G 3C 4B G 5D 4A G 3D 20B G 20A 7A G 10A 10D G 20D 17B G 11B 7D G 20C 9C G 11B 2D G 19D 17D G 15A 15D G 10B 11D G
Barricade,Monte Carlo Beeline,One,Normal,75,10124,69,18B 18A G 1B 14B G 18C 15A G 3C 3A G 8D 3B G 17B 4B G 2B 20B G 12B 19C G 1D 16C G 13D 4D G 5A 1C G 13B 6D G 2D 12D G 17C 12A G 7A 8C G 13B 9D G 14B 2A G 10D 6A G 4B 7B G 16D 11C G 19D 3C G 13B 11B G 3D 6A G 13D 9D G 3D 5B G
Monte Carlo Beeline,Deep Beeline,One,Normal,57,10458,69,18B 18A G 13D 10C G 15A 15C G 10B 7C G 2B 2C G 7B 19D G 11C 16D G 19A 16C G 2A 2D G 3C 12C G 12B 4A G 4D 16A G 4C 1A G 5A 14A G 5C 6A G 12A 20A G 14D 1C G 9A 5C G 9A 3A G
Deep Beeline,Monte Carlo Beeline,Two,Normal,63,10880,22,6C 6D G 18B 12C G 11D 12D G 18D 6A G 18A 14A G 17D 16D G 13A 8D G 9C 4C G 5B 17A G 5D 14B G 7A 10A G 4B 1A G 19A 4D G 12B 19D G 9B 2A G 2C 19A G 20D 20A G 10C 3B G 19A 3A G 3D 7D G 19A 8C G
Monte Carlo Beeline,Barricade,One,Normal,66,11226,69,18B 18A G 19B 3B G 8A 3A G 4B 18D G 7D 2B G 7A 2D G 19C 2A G 8B 20C G 10A 8D G 12B 1A G 9D 17A G 4D 15A G 5A 1D G 9C 6D G 16D 6A G 20D 11D G 14B 13B G 11C 15C G 6B 16C G 5B 11A G 13A 3C G 12D 5A G
Bee Line,Kitty Corner,One,Normal,36,8,61,16B 13A G 8A 5B G 16C 3A G 2A 1A G 1C 18A G 4A 11A G 11D 5A G 10A 4B G 11B 17A G 4D 6D G 5C 3D G 4D 7C G
Random,Tile Skipper,Two,Normal,48,101,53,14B 20D G 6B 13B G 20B 6C G 1A 11A G 3B 2B G 2C 17C G 5B 4B G 1B 19A G 8A 2A G 3D 8D G 3A 3C G 4A 10A G 19B 4C G 7B 17C G 14C 17B G 17D 12A G
Tile Skipper,Random,One,Normal,45,109,79,20D 18C G 3D 6B G 6C 12B G 5B 1A G 2B 13A G 18C 2C G 4B 14C G 14A 1B G 2A 8D G 11B 4C G 7A 15A G 14A 3C G 7B 13D G 16B 5D G 9A 9B G
Random,Kitty Corner,Two,Normal,42,110,72,19A 1A G 2A 17D G 2C 3A G 8A 12B G 11B 13A G 18A 11C G 17A 3B G 18C 15A G 19A 8B G 1B 20D G 14C 3D G 2D 6A G 15C 3C G 3C 19D G
Barricade,Random,Two,Normal,60,110,25,7B 3D G 4C 3A G 8C 14D G 16C 2C G 4A 8D G 3C 8A G 13B 1B G 14D 12B G 9A 5A G 15B 14B G 5C 13A G 7C 14C G 19A 17B G 14D 1C G 1D 18A G 10D 18B G 6A 16B G 6B 13D G 17A 14D G 9D 14C G
